id,nome,tipo_registro,categoria_principal,categorias_secundarias,resumo,cidade,uf,rua,numero,bairro,complemento,latitude,longitude,telefone,whatsapp,email,site,instagram,horario_funcionamento,servicos_atracoes,acessibilidade,necessita_reserva,cadastur,url_origem,url_mapa,status_revisao,situacao_catalogo,alertas_catalogo,fontes_consultadas
atm_0634,Praia de Massarano,ponto_turistico,Praias de Rio,"Rio Xingu, Ecoturismo","A Praia de Massarano, em Altamira/PA, é um local de lazer e ecoturismo, ideal para famílias e turistas. É descrita como uma praia principal, com atividades como banho de rio. O acesso é na região de Altamira/Xingu, e é muito frequentada aos finais de semana. (Fonte: youtube:108:1dcfa867f9)",Altamira,PA,Região de Altamira/Xingu,,,,,,,,,,,Muito frequentada aos finais de semana.,Banho de rio e lazer.,,,,https://www.youtube.com/watch?v=qEGXlnQNPm0,,revisado,Revisar,sem coordenadas | sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0635,Praia do Cais,ponto_turistico,Praias de Rio,"Rio Xingu, Lazer, Esportes Aquáticos","Praia do Cais em Altamira/PA, localizada na Avenida 7 de Setembro / Orla do Xingu. É um local de lazer com atividades como vôlei de praia e aluguel de caiaque (R$ 15,00 - R$ 20,00). O horário de funcionamento é de 5h30 às 19h30, conforme fonte oficial. Não é necessária reserva.",Altamira,PA,Avenida,7,"de Setembro / Orla do Xingu, Altamira",,,,,,,,,entre às 5h30 e 19h30,"Vôlei de praia, aluguel de caiaque, caminhadas na orla",,Não,,https://www.youtube.com/watch?v=KeJAKYeI34Q,,revisado_com_pendencias,Revisar,sem coordenadas | sem contato | pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://altamira.pa.gov.br/prefeitura-regulamenta-horarios-de-uso-das-praias-para-garantir-seguranca-aos-banhistas/ | https://avozdoxingu.com.br/prefeitura-de-altamira-restringe-horarios-e-proibe-banho-em-areas-de-risco-nas-praias-da-cidade/
atm_0636,Praia do Jambu,ponto_turistico,Praias de Rio,"Rio Xingu, Lazer","Entidade turística consolidada: Praia do Jambu, localizada em Altamira, PA. A categoria principal é Praias de Rio, com secundária Rio Xingu, Lazer. O endereço referenciado é Altamira, Pará. As informações foram extraídas do YouTube (youtube:134:1dcfa867f9) em 2026-09-11.",Altamira,PA,,,,"Altamira, Pará",,,,,,,,,,,,,https://www.youtube.com/watch?v=PmuSwGJwSLM,,revisado,Revisar,sem coordenadas | sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0637,Praia do Massarador,ponto_turistico,Praias de Rio,"Ecoturismo, Banho de Rio, Rio Xingu, Lazer","Praia do Massarador, em Altamira/PA, é um refúgio turístico com características de praia de rio. Oferece lazer, ecoturismo e banho de rio. É recomendada a visita a partir de julho (período de seca) e possui serviços como aluguel de tendas (aprox. R$ 50,00). Atrai famílias e aventureiros.",Altamira,PA,"Próximo A Altamira, Pará",,,,,,,,,,,Melhor época de julho em diante (período de seca) para encontrar águas mais claras e área de areia mais extensa.,"Banho de rio, churrasco (em áreas permitidas), aluguel de tendas e descanso.",,,,https://www.youtube.com/watch?v=9UJZSK4BQ-E,,revisado,Revisar,sem coordenadas | sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0638,Praia do Massarano,ponto_turistico,Praias de Rio,"Rio Xingu, Lazer, Verão","A Praia do Massarano, em Altamira/PA, é uma praia de rio muito frequentada, especialmente aos finais de semana. Localizada próxima ao centro urbano, oferece lazer em família e banho de rio, sendo um destino para famílias e moradores locais. (Fonte: youtube:31:1dcfa867f9)",Altamira,PA,"Próximo Ao Centro Urbano de Altamira, Às Margens do Rio Xingu.",,,,,,,,,,,Muito frequentada aos finais de semana.,"Banho de rio, lazer em família.",,,,https://www.youtube.com/watch?v=qEGXlnQNPm0,,revisado,Revisar,sem coordenadas | sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0639,Praia do Meio,ponto_turistico,Praias de Rio,"YouTube, Rio Xingu","Entidade turística consolidada como Praia do Meio, localizada em Altamira, PA. A categoria principal é Praias de Rio, com menção secundária a YouTube, Rio Xingu. As informações foram extraídas do YouTube (youtube:214:1dcfa867f9) em 2026-09-11.",Altamira,PA,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=vW8krBbGsrc,,revisado,Revisar,sem coordenadas | sem endereço | sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0640,"Praia do Padeiro, Besouro, Sossego, Grande E Olivetti",ponto_turistico,Praias de Rio,Rio Xingu,"A entidade é a Praia do Padeiro, Besouro, Sossego, Grande e Olivetti, em Altamira/PA. A categoria principal é 'Praias de Rio' (fonte: youtube). O endereço é listado como Altamira, PA. As coordenadas foram priorizadas do Google Maps (-3.2605944, -52.1922429). Serviços incluem 'Banho de rio' e o público-alvo são 'Turistas e moradores'.",Altamira,PA,,,,,"-3,2605944","-52,1922429",,,,,,,Banho de rio,,,,https://www.google.com/maps/place/Praia+do+Padeiro/data=!4m7!3m6!1s0x929247343b478905:0x81bb2cc87a3850a4!8m2!3d-3.2605944!4d-52.1922429!16s%2Fg%2F11l8l04gh7!19sChIJBYlHOzRHkpIRpFA4esgsu4E?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2605944,-52.1922429",revisado,Revisar,sem contato | possível duplicidade,cadastur | google_maps | youtube | visitaltamira
atm_0641,"Praia do Pedral, Altamira-Pa",ponto_turistico,Praias de Rio,"Rio Xingu, Ecoturismo, Águas Claras","A Praia do Pedral em Altamira-PA é um destino turístico com foco em experiência ribeirinha, com águas límpidas. É possível obter informações de endereço, bairro e coordenadas via Google Maps (379:83aba5d8ae). As atrações incluem banho de rio e hospedagem em malocas. O público-alvo são turistas e banhistas. A acessibilidade é mencionada como boa (fonte: youtube:125:1dcfa867f9). Pendência: Não há informações de contato ou fotos verificadas para a unidade consolidada.",Altamira,PA,Estr. do Balneário Pedral,,Independente Ii,,"-3,2560061","-52,2192694",,,,,,,"Banho de rio, hospedagem em malocas (estruturas ribeirinhas), contemplação de vista.",Boa acessibilidade por conta do asfalto e proximidade,Não,,"https://www.google.com/maps/place/Praia+do+Pedral,+Altamira-PA/data=!4m7!3m6!1s0x92924750374cdb2b:0x6baca8cf37983a26!8m2!3d-3.2560061!4d-52.2192694!16s%2Fg%2F11j4kc3p6n!19sChIJK9tMN1BHkpIRJjqYN8-orGs?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1","https://www.google.com/maps?q=-3.2560061,-52.2192694",revisado_com_pendencias,Revisar,sem contato | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0642,Praia do Rio Xingu (Descampado),ponto_turistico,Praias de Rio,"Banho de Rio, Verão, Descanso","Praia do Rio Xingu (Descampado) em Altamira-PA. É um local ideal para banho de rio e descanso, com pedras e praia. A melhor época é no início do verão (período de seca). Atrai famílias e aventureiros. Endereço: Rio Xingu, Altamira - PA.",Altamira,PA,"Rio Xingu, Altamira",,Pa.,,,,,,,,,Melhor época: Início do verão (período de seca).,Banho de rio e descanso.,,,,https://www.youtube.com/watch?v=_H3wfJ8xuLM,,revisado,Revisar,sem coordenadas | sem contato,cadastur | google_maps | youtube | visitaltamira | https://xinguriver.com.br/
atm_0643,Praia Em Frente À Cidade,ponto_turistico,Praias de Rio,"Praia Artificial, Rio Xingu","Entidade turística identificada como 'Praia em frente à cidade' em Altamira/PA. A categoria principal é 'Praias de Rio' e uma secundária é 'Praia Artificial, Rio Xingu'. O endereço fornecido é 'Frente da cidade de Altamira, Pará', com evidência de fonte do YouTube (2026-09-11). Pendências: Não há informações de contato ou coordenadas específicas.",Altamira,PA,"Frente da Cidade de Altamira, Pará",,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=xou9AFByvh0,,revisado,Revisar,sem coordenadas | sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0644,Praias Fluviais Sazonais,ponto_turistico,Praias de Rio,"Verão, Águas Mornas, Águas Esverdeadas","Praias Fluviais Sazonais, localizadas em Altamira/PA, são praias de rio que aparecem somente no verão. Oferecem banho de rio e contemplação, atraindo turistas que buscam o verão e apreciam suas águas mornas e esverdeadas. O endereço é na Região de Altamira (Fonte: youtube:4:1dcfa867f9).",Altamira,PA,Região de Altamira,,,,,,,,,,,Aparecem somente durante o verão,"Banho de rio, Contemplação",,,,https://www.youtube.com/watch?v=8uF_f4Ztp5A,,revisado,Revisar,sem coordenadas | sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0645,"Praias Permanentes de Altamira (Orla, Amassarela, Nory E Sunine)",ponto_turistico,Praias de Rio,"Rio Xingu, Lazer","As Praias Permanentes de Altamira (Orla, Amassarela, Nory e Sunine) são um local de lazer em Altamira, PA, focado em praias de rio. Oferece banho de rio e atrai famílias, moradores e turistas. O endereço referenciado é Altamira, PA. (Fonte: youtube:3:1dcfa867f9)",Altamira,PA,,,,,,,,,,,,,Banho de rio,,,,https://www.youtube.com/watch?v=8uF_f4Ztp5A,,revisado,Revisar,sem coordenadas | sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0646,Prainha de Altamira,empresa,Praias de Rio,"Banho de Rio, Verão","Prainha de Altamira, em Altamira/PA, é uma praia de rio ideal para refrescar-se em dias quentes, sendo um local para famílias e aventureiros. Localizada próximo à Orla do Trapiche, é recomendada nos dias de calor. (Fonte: youtube:118:1dcfa867f9, 2026-09-11)",Altamira,PA,"Próximo À Orla do Trapiche, Altamira",,,,,,,,,,,Melhor nos dias de calor,"Banho de rio, refrescar-se",,,,https://www.youtube.com/watch?v=9fyjmOPYT0k,,revisado,Revisar,sem coordenadas | sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0647,Horta Orgânica Local,empresa,Produtos Orgânicos,"Agricultura Familiar, Alimentos Frescos","Horta Orgânica Local, em Altamira/PA, é um local que oferece produtos orgânicos frescos e baratos. É possível comprar vegetais frescos e orgânicos, sendo um ponto de interesse para moradores locais e consumidores de produtos naturais. Não é necessária reserva.",Altamira,PA,Bairro Local de Altamira,,,,,,,,,,,,Compra de vegetais frescos e orgânicos,,Não,,https://www.youtube.com/watch?v=9DD2niySlc4,,revisado,Revisar,sem coordenadas | sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0648,Unidade de Saúde da Familia Jatobá,empresa,Pronto atendimento,saude,"Unidade de Saúde da Familia Jatobá, classificada como Pronto atendimento, em Altamira/PA. O endereço é Mutirão, e as coordenadas são -3.1766033, -52.2165704, conforme dados do Google Maps (2026-09-11). Pendência: O campo 'bairro' está incorretamente preenchido com 'PA' em vez de um bairro específico.",Altamira,PA,Mutirão,,Pa,,"-3,1766033","-52,2165704",,,,,,,,,,,https://www.google.com/maps/place/Unidade+de+Sa%C3%BAde+da+Familia+Jatob%C3%A1/data=!4m7!3m6!1s0x929239b9961481d3:0x7dbd222ae0b7c76!8m2!3d-3.1766033!4d-52.2165704!16s%2Fg%2F11g6mwmvwp!19sChIJ04EUlrk5kpIRdnwLriLS2wc?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1766033,-52.2165704",revisado_com_pendencias,Revisar,sem contato | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0649,Quadra da Orla de Altamira,ponto_turistico,Quadra de basquete,atrativos,"A Quadra da Orla de Altamira, classificada como Quadra de basquete e atrativo, está localizada em Altamira, PA. O endereço é Av. João Pessoa - Recreio, e as coordenadas são -3.2114845, -52.2101721 (Fonte: google_maps, 2026-09-11).",Altamira,PA,Av. João Pessoa,,Recreio,,"-3,2114845","-52,2101721",,,,,,,,,,,https://www.google.com/maps/place/Quadra+da+Orla+de+Altamira/data=!4m7!3m6!1s0x9292380d05f944b7:0xb13de7a5d8be4383!8m2!3d-3.2114845!4d-52.2101721!16s%2Fg%2F11hc_r6hqv!19sChIJt0T5BQ04kpIRg0O-2KXnPbE?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2114845,-52.2101721",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0650,Centro Esportivo Vôlei de Praia,ponto_turistico,Quadra de vôlei de praia,atrativos,"Centro Esportivo Vôlei de Praia, localizado em Altamira/PA, na Av. João Pessoa, Orla do Cais - Recreio. É classificado como Quadra de vôlei de praia e atrativo. Coordenadas e endereço obtidos via Google Maps (2026-09-11).",Altamira,PA,"Av. João Pessoa, Orla do Cais",,Recreio,,"-3,209332","-52,2087482",,,,,,,,,,,https://www.google.com/maps/place/Centro+Esportivo+V%C3%B4lei+de+Praia/data=!4m7!3m6!1s0x929238126deba97f:0xbea26700b85f7e3c!8m2!3d-3.209332!4d-52.2087482!16s%2Fg%2F11g9qh5bcg!19sChIJf6nrbRI4kpIRPH5fuABnor4?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.209332,-52.2087482",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0651,Catedral do Xingu (Igreja de São Sebastião),empresa,Religioso,"Arquitetura, Fé, Patrimônio","A Catedral do Xingu (Igreja de São Sebastião) está localizada em Altamira/PA. É classificada como Religioso/Atrativo Turístico, com serviços de visitação e celebrações. O endereço é no Centro de Altamira, em frente ao Rio Xingu. Coordenadas: Lat -3.2042326, Lon -52.2064967 (Fonte: google_maps:517:83aba5d8ae). O público-alvo são fiéis e turistas interessados em cultura.",Altamira,PA,,,,,"-3,2042326","-52,2064967",,,,,,,"Visitação, celebrações religiosas",,,,https://www.google.com/maps/place/Catedral/data=!4m7!3m6!1s0x9292381698567a5b:0xd06633723e438878!8m2!3d-3.2042326!4d-52.2064967!16s%2Fg%2F1ymt9v1d0!19sChIJW3pWmBY4kpIReIhDPnIzZtA?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2042326,-52.2064967",revisado,Revisar,sem endereço | sem contato,cadastur | google_maps | youtube | visitaltamira | https://avozdoxingu.com.br/festividade-de-sao-sebastiao-confira-a-programacao-em-homenagem-ao-padroeiro-de-altamira-no-para/
atm_0652,Corregedoria da Policia Militar,empresa,Repartição pública,seguranca,"A Corregedoria da Polícia Militar em Altamira, PA, está localizada no R. Raimundo Oliveira - Jardim Independente I. O contato telefônico é (93) 98408-6119. A fonte principal de dados é o Google Maps (2026-09-11). Não há pendências de informação crítica para consolidação.",Altamira,PA,R. Raimundo Oliveira,,Jardim Independente I,,"-3,2205546","-52,2245567",(93) 98408-6119,,,,,,,,,,https://www.google.com/maps/place/Corregedoria+da+Policia+Militar/data=!4m7!3m6!1s0x9292472a8e27e323:0x95fbc8a7c5691fb!8m2!3d-3.2205546!4d-52.2245567!16s%2Fg%2F11kxl4r9zm!19sChIJI-MnjipHkpIR-5FWfIq8Xwk?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2205546,-52.2245567",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira | https://www.pmpr.pr.gov.br/ | https://www.pm.pa.gov.br/fale-conosco.html
atm_0653,Semtur - Secretaria Municipal de Turismo,empresa,Repartição pública municipal,passeios_agencias,"A entidade turística é a SEMTUR - Secretaria Municipal de Turismo, localizada em Altamira/PA. O endereço principal registrado é Passagem João Pessoa. Possui um site no Instagram e é classificada como repartição pública municipal, com serviços relacionados a passeios e agências. As coordenadas e o endereço são baseados em evidência do Google Maps (2026-09-11). Foi adicionado o serviço 'Espaço de Informação Turística' de outra fonte.",Altamira,PA,,,,Passagem João Pessoa -,"-3,2080282","-52,2074168",,,,https://www.instagram.com/semtur.altamira,,,Espaço de Informação Turística,,,,https://www.google.com/maps/place/SEMTUR+-+Secretaria+Municipal+de+Turismo/data=!4m7!3m6!1s0x9292397af28c48af:0x268e6febf52811f6!8m2!3d-3.2080282!4d-52.2074168!16s%2Fg%2F11s33dr_6g!19sChIJr0iM8no5kpIR9hEo9etvjiY?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2080282,-52.2074168",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://altamira.pa.gov.br/prefeitura-inaugura-espaco-de-informacao-turistica-no-aeroporto-de-altamira/ | https://diariodoxingu.com/noticias/casa-de-memoria-do-xingu-sera-entregue-para-a-prefeitura-de-altamira-nesta-sexta-feira
atm_0654,Tabuleiro do Embaubau,empresa,Reserva Ambiental,"Vida Selvagem, Rio Xingu","Tabuleiro do Embaubau é uma Reserva Ambiental em Altamira, PA, focada na soltura de tartarugas da Amazônia. Atrai ecoturistas e observadores de animais, oferecendo atividades como observação de fauna e soltura de tartarugas. (Fonte: youtube:102:1dcfa867f9)",Altamira,PA,,,,,,,,,,,,,"Observação de fauna, soltura de tartarugas",,,,https://www.youtube.com/watch?v=QLyo4Ytlmo8,,revisado,Revisar,sem coordenadas | sem endereço | sem contato,cadastur | google_maps | youtube | visitaltamira | https://cmjoseporfirio.pa.gov.br/o-municipio/
atm_0655,Palicone Steak House Altamira,empresa,Restaurant,Sociedade Empresária Limitada,"PALICONE ALTAMIRA é um estabelecimento em Altamira/PA, registrado no Cadastur. O nome mais específico é 'Palicone Steak House Altamira' (live_f954d83407). A categoria principal é Restaurante (live_727d5daaa0|categoria_principal). O endereço mais completo é Av. João Pessoa, Orla do Cais, 2038 - Centro, Altamira - PA, 68371-045 (live_f954d83407|endereco). Contato: (93) 99106-6717 (live_f954d83407|telefone). Site: https://www.paliconealtamira.com.br (cadastur:61:6b7236cb4b|site). Pendência: Horários de funcionamento conflitantes (Quinta 19h-23h vs. Quarta 10h-22h).",Altamira,PA,"Av. João Pessoa, Orla do Cais",2038,Centro,,,,(93) 99106-6717,,ALTAMIRA@PALICONE.COM.BR,https://www.paliconealtamira.com.br,,,Atendimento: Português,,,Regular - Certificado: 49421721000164 (Operação) - Validade: 2027-05-14,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://www.locaisdobrasil.com.br/encontre/restaurantes/altamira-pa/palicone-steak-house-altamira/658e746b5b61b875da18908d | https://brasillocais.com/para/palicone-steak-house-altamira-1378165
atm_0656,A Casa do Tambaqui,empresa,Restaurante,alimentacao,"A Casa do Tambaqui é um restaurante em Altamira, PA, especializado em culinária amazônica. O endereço registrado é Av. Brg. Eduardo Gomes, 2974 - Esplanada do Xingu. Contatos incluem telefone (93) 99125-2691 e WhatsApp via link da Visita Altamira. A fonte mais completa é a Visita Altamira, que fornece redes sociais e imagens.",Altamira,PA,Av. Brg. Eduardo Gomes,2974,Esplanada do Xingu,,"-3,2159439","-52,2164834",(93) 99125-2691,(93) 99236-4444,,,https://instagram.com/acasadotambaqui,,,,,,https://visitaltamira.com.br/pt/empresa/casa-do-tambaqui,"https://www.google.com/maps?q=-3.2159439,-52.2164834",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://visitaltamira.com.br/pt/empresa/casa-do-tambaqui
atm_0657,A Melhor Carne Se Sol,empresa,Restaurante,alimentacao,"Entidade turística consolidada: A melhor carne se sol, um Restaurante de alimentação em Altamira/PA. O endereço é Av. Jader Barbalho, 2163 - Perpétuo Socorro. Coordenadas e dados extraídos do Google Maps (2026-09-11).",Altamira,PA,Av. Jader Barbalho,2163,Perpétuo Socorro,,"-3,2043539","-52,219032",,,,,,,,,,,https://www.google.com/maps/place/A+melhor+carne+se+sol/data=!4m7!3m6!1s0x9292399d0349e0e9:0x9ff2347f662316cf!8m2!3d-3.2043539!4d-52.219032!16s%2Fg%2F11jng9yj29!19sChIJ6eBJA505kpIRzxYjZn808p8?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2043539,-52.219032",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0658,Beira Rio Peixaria E Restaurante,empresa,Restaurante,alimentacao,"Entidade turística consolidada como Beira Rio Peixaria e Restaurante, classificada como Restaurante/alimentação em Altamira/PA. O endereço principal é Av. João Pessoa, 1577 - São Sebastiao, Altamira - PA, 68372-050. As coordenadas são -3.215065, -52.2132381. A fonte primária é o Google Maps (2026-09-11).",Altamira,PA,Av. João Pessoa,1577,São Sebastiao,,"-3,215065","-52,2132381",,,,,,,,,,,https://www.google.com/maps/place/Beira+Rio+Peixaria+e+Restaurante/data=!4m7!3m6!1s0x929239fd85694e3b:0xdc259ab07cb10d02!8m2!3d-3.215065!4d-52.2132381!16s%2Fg%2F11fn7hpw53!19sChIJO05phf05kpIRAg2xfLCaJdw?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.215065,-52.2132381",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira | https://www.peixariaverorio.com.br/
atm_0659,Calçada da Fama,empresa,Restaurante,alimentacao,"Entidade turística 'Calçada Da Fama' em Altamira/PA. Classificada como Restaurante (alimentação). Endereço: R. Modesto Silva, 979 - Jardim Independente I. Coordenadas: -3.2148645, -52.2235026. Fonte: google_maps (2026-09-11). Pendências: Nenhuma.",Altamira,PA,R. Modesto Silva,979,Jardim Independente I,,"-3,2148645","-52,2235026",,,,,,,,,,,https://www.google.com/maps/place/Cal%C3%A7ada+Da+Fama/data=!4m7!3m6!1s0x929239aab5544c2b:0x3ca40155e615053!8m2!3d-3.2148645!4d-52.2235026!16s%2Fg%2F11p795jljd!19sChIJK0xUtao5kpIRU1BhXhVAygM?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2148645,-52.2235026",revisado_com_pendencias,Revisar,sem contato | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0660,Cantinho do Cipó Ambé,empresa,Restaurante,alimentacao,"Cantinho do Cipó Ambé é um restaurante de alimentação localizado em Altamira, PA. O endereço é Estrada da Serrinha, Km 08, s/n - Ramal Cipó Ambé. Contato: (93) 99175-3254. Coordenadas: -3.1160023, -52.2343426 (Fonte: google_maps, 2026-09-11).",Altamira,PA,"Estrada da Serrinha, Km 08",S/N,Ramal Cipó Ambé,,"-3,1160023","-52,2343426",(93) 99175-3254,,,,,,,,,,https://www.google.com/maps/place/Cantinho+do+Cip%C3%B3+Amb%C3%A9/data=!4m7!3m6!1s0x92923b023d5c8035:0xef303e2745e84ecd!8m2!3d-3.1160023!4d-52.2343426!16s%2Fg%2F11cn0pd55w!19sChIJNYBcPQI7kpIRzU7oRSc-MO8?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1160023,-52.2343426",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0661,Charmitex,empresa,Restaurante,alimentacao,"Charmitex é um restaurante localizado em Altamira, PA, no bairro Jardim Uirapuru. O endereço é 530, Tv. Niterói, 1178. As coordenadas são -3.2056948, -52.2237548. A fonte principal de dados é o Google Maps (2026-09-11).",Altamira,PA,"530, Tv. Niterói",1178,Jardim Uirapuru,,"-3,2056948","-52,2237548",,,,,,,,,,,https://www.google.com/maps/place/Charmitex/data=!4m7!3m6!1s0x9292386ee2e350bb:0xebcea2f688a0c171!8m2!3d-3.2056948!4d-52.2237548!16s%2Fg%2F11dxc10q_f!19sChIJu1Dj4m44kpIRccGgiPaizus?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2056948,-52.2237548",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira | https://magicpin.com/brazil/Altamira/Altamira/Restaurant/Charmitex/store/29037c1
atm_0662,Churrascaria Adonai,empresa,Restaurante,alimentacao,"Churrascaria Adonai é um restaurante em Altamira, PA, localizado no Jardim Independente I. O endereço é R. Ac. Quatro - Jardim Independente I, Altamira - PA, 68373-106. O telefone é (93) 99203-9092. O horário de funcionamento pode ser Sexta 10:00 às 15:00 (fonte: locaisdobrasil.com.br). Coordenadas: -3.2210996, -52.2297677.",Altamira,PA,R. Ac. Quatro,,Jardim Independente I,,"-3,2210996","-52,2297677",(93) 99203-9092,,,,,Sexta 10:00 às 15:00,,,,,https://www.google.com/maps/place/Churrascaria+Adonai/data=!4m7!3m6!1s0x929247d6d847dbd3:0x6ebcb4d22df5c722!8m2!3d-3.2210996!4d-52.2297677!16s%2Fg%2F11sfdxbs0l!19sChIJ09tH2NZHkpIRIsf1LdK0vG4?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2210996,-52.2297677",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://www.locaisdobrasil.com.br/encontre/restaurantes/altamira-pa/churrascaria-adonai/658e74745b61b875da189095 | https://restaurantguru.com.br/Churrascaria-Adonai-Altamira
atm_0663,Churrascaria Braseiro,empresa,Restaurante,alimentacao,"A Churrascaria Braseiro é um restaurante de alimentação localizado em Altamira, PA, no bairro Esplanada do Xingu. O endereço é Ac. Dois, 103 - Esplanada do Xingu, Altamira - PA, 68372-570. O contato é (93) 99146-2170. Coordenadas: -3.2169385, -52.2162011 (Fonte: google_maps, 2026-09-11).",Altamira,PA,Ac. Dois,103,Esplanada do Xingu,,"-3,2169385","-52,2162011",(93) 99146-2170,,,,,,,,,,https://www.google.com/maps/place/Churrascaria+Braseiro/data=!4m7!3m6!1s0x9292394865e0d103:0xe8ba7c11c2f2dabf!8m2!3d-3.2169385!4d-52.2162011!16s%2Fg%2F11fqz4qr8v!19sChIJA9HgZUg5kpIRv9rywhF8uug?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2169385,-52.2162011",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0664,Churrascaria Cantinho do Espeto,empresa,Restaurante,alimentacao,"Entidade consolidada como Churrascaria Cantinho Do Espeto em Altamira/PA. Priorizou-se o Google Maps para dados de contato e localização, mas manteve o WhatsApp e o status Cadastur do registro oficial. A categoria principal é Restaurante, com endereço em R. Anchieta, 1700 - Sudam I. Contatos: Tel: (93) 99105-6171; WhatsApp: +5593991961208. (Fonte: google_maps:95:83aba5d8ae, cadastur:57:6b7236cb4b)",Altamira,PA,R. Anchieta,1700,Sudam I,,,,(93) 99105-6171,(93) 99196-1208,EDIMOCALDAS33@GMAIL.COM,,,,,,,Regular - Certificado: 42812884000129 (Operação) - Validade: 2027-08-22,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
